order_id;date;full_date;year;month_year;month;day_of_week;hour;name;size;category;price;quantity;revenue;ingredients;quantity_str
7070;'29.04.2015';'29.04.2015 14:02:06';2015;'01.04.2015';'April';'Wednesday';14;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
7084;'29.04.2015';'29.04.2015 17:22:44';2015;'01.04.2015';'April';'Wednesday';17;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
7085;'29.04.2015';'29.04.2015 17:23:25';2015;'01.04.2015';'April';'Wednesday';17;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
7086;'29.04.2015';'29.04.2015 17:30:48';2015;'01.04.2015';'April';'Wednesday';17;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
7123;'30.04.2015';'30.04.2015 13:22:57';2015;'01.04.2015';'April';'Thursday';13;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
7174;'01.05.2015';'01.05.2015 11:51:22';2015;'01.05.2015';'May';'Friday';11;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
7198;'01.05.2015';'01.05.2015 14:27:42';2015;'01.05.2015';'May';'Friday';14;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
7358;'03.05.2015';'03.05.2015 20:55:29';2015;'01.05.2015';'May';'Sunday';20;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
7369;'04.05.2015';'04.05.2015 12:56:09';2015;'01.05.2015';'May';'Monday';12;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
7412;'04.05.2015';'04.05.2015 19:47:30';2015;'01.05.2015';'May';'Monday';19;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
7480;'06.05.2015';'06.05.2015 13:22:01';2015;'01.05.2015';'May';'Wednesday';13;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
7533;'07.05.2015';'07.05.2015 13:20:39';2015;'01.05.2015';'May';'Thursday';13;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
7563;'07.05.2015';'07.05.2015 18:26:58';2015;'01.05.2015';'May';'Thursday';18;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
7707;'10.05.2015';'10.05.2015 12:04:45';2015;'01.05.2015';'May';'Sunday';12;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
7716;'10.05.2015';'10.05.2015 14:09:19';2015;'01.05.2015';'May';'Sunday';14;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
7731;'10.05.2015';'10.05.2015 16:51:35';2015;'01.05.2015';'May';'Sunday';16;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
7734;'10.05.2015';'10.05.2015 17:17:49';2015;'01.05.2015';'May';'Sunday';17;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
7749;'10.05.2015';'10.05.2015 18:45:47';2015;'01.05.2015';'May';'Sunday';18;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
7798;'11.05.2015';'11.05.2015 17:40:01';2015;'01.05.2015';'May';'Monday';17;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
7821;'12.05.2015';'12.05.2015 11:38:16';2015;'01.05.2015';'May';'Tuesday';11;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
7918;'13.05.2015';'13.05.2015 16:51:02';2015;'01.05.2015';'May';'Wednesday';16;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
7987;'14.05.2015';'14.05.2015 17:51:12';2015;'01.05.2015';'May';'Thursday';17;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
8009;'14.05.2015';'14.05.2015 20:56:07';2015;'01.05.2015';'May';'Thursday';20;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
8040;'15.05.2015';'15.05.2015 14:13:27';2015;'01.05.2015';'May';'Friday';14;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
8070;'15.05.2015';'15.05.2015 18:46:04';2015;'01.05.2015';'May';'Friday';18;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
8081;'15.05.2015';'15.05.2015 19:31:31';2015;'01.05.2015';'May';'Friday';19;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
8087;'15.05.2015';'15.05.2015 20:01:21';2015;'01.05.2015';'May';'Friday';20;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
8135;'16.05.2015';'16.05.2015 17:09:58';2015;'01.05.2015';'May';'Saturday';17;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
8151;'16.05.2015';'16.05.2015 19:21:25';2015;'01.05.2015';'May';'Saturday';19;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
8219;'18.05.2015';'18.05.2015 11:16:14';2015;'01.05.2015';'May';'Monday';11;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
8228;'18.05.2015';'18.05.2015 12:17:25';2015;'01.05.2015';'May';'Monday';12;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
8281;'19.05.2015';'19.05.2015 12:03:38';2015;'01.05.2015';'May';'Tuesday';12;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
8336;'20.05.2015';'20.05.2015 13:46:47';2015;'01.05.2015';'May';'Wednesday';13;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
8370;'20.05.2015';'20.05.2015 18:45:36';2015;'01.05.2015';'May';'Wednesday';18;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
8385;'20.05.2015';'20.05.2015 22:20:47';2015;'01.05.2015';'May';'Wednesday';22;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
8401;'21.05.2015';'21.05.2015 13:30:34';2015;'01.05.2015';'May';'Thursday';13;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
8426;'21.05.2015';'21.05.2015 18:12:35';2015;'01.05.2015';'May';'Thursday';18;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
8438;'21.05.2015';'21.05.2015 20:23:11';2015;'01.05.2015';'May';'Thursday';20;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
8440;'21.05.2015';'21.05.2015 20:59:17';2015;'01.05.2015';'May';'Thursday';20;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
8459;'22.05.2015';'22.05.2015 13:35:10';2015;'01.05.2015';'May';'Friday';13;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
8515;'23.05.2015';'23.05.2015 12:05:26';2015;'01.05.2015';'May';'Saturday';12;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
8553;'23.05.2015';'23.05.2015 19:33:15';2015;'01.05.2015';'May';'Saturday';19;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
8598;'24.05.2015';'24.05.2015 15:52:27';2015;'01.05.2015';'May';'Sunday';15;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
8639;'25.05.2015';'25.05.2015 11:59:10';2015;'01.05.2015';'May';'Monday';11;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
8643;'25.05.2015';'25.05.2015 12:35:46';2015;'01.05.2015';'May';'Monday';12;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
8656;'25.05.2015';'25.05.2015 15:16:37';2015;'01.05.2015';'May';'Monday';15;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
8679;'25.05.2015';'25.05.2015 20:11:34';2015;'01.05.2015';'May';'Monday';20;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
8734;'26.05.2015';'26.05.2015 22:13:14';2015;'01.05.2015';'May';'Tuesday';22;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
8787;'27.05.2015';'27.05.2015 20:47:45';2015;'01.05.2015';'May';'Wednesday';20;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
8792;'28.05.2015';'28.05.2015 11:18:17';2015;'01.05.2015';'May';'Thursday';11;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
8800;'28.05.2015';'28.05.2015 12:26:36';2015;'01.05.2015';'May';'Thursday';12;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
8816;'28.05.2015';'28.05.2015 14:33:40';2015;'01.05.2015';'May';'Thursday';14;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
8846;'29.05.2015';'29.05.2015 11:18:27';2015;'01.05.2015';'May';'Friday';11;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
8867;'29.05.2015';'29.05.2015 15:00:19';2015;'01.05.2015';'May';'Friday';15;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
8972;'30.05.2015';'30.05.2015 22:24:36';2015;'01.05.2015';'May';'Saturday';22;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
8978;'31.05.2015';'31.05.2015 13:42:09';2015;'01.05.2015';'May';'Sunday';13;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
9038;'01.06.2015';'01.06.2015 12:20:31';2015;'01.06.2015';'June';'Monday';12;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
9056;'01.06.2015';'01.06.2015 15:03:46';2015;'01.06.2015';'June';'Monday';15;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
9070;'01.06.2015';'01.06.2015 16:57:45';2015;'01.06.2015';'June';'Monday';16;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
9186;'03.06.2015';'03.06.2015 16:50:18';2015;'01.06.2015';'June';'Wednesday';16;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
9264;'05.06.2015';'05.06.2015 12:00:20';2015;'01.06.2015';'June';'Friday';12;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
9358;'06.06.2015';'06.06.2015 17:50:15';2015;'01.06.2015';'June';'Saturday';17;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
9443;'07.06.2015';'07.06.2015 21:31:49';2015;'01.06.2015';'June';'Sunday';21;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
9500;'08.06.2015';'08.06.2015 20:35:11';2015;'01.06.2015';'June';'Monday';20;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
9501;'08.06.2015';'08.06.2015 21:06:29';2015;'01.06.2015';'June';'Monday';21;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
9538;'09.06.2015';'09.06.2015 16:27:25';2015;'01.06.2015';'June';'Tuesday';16;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
9563;'09.06.2015';'09.06.2015 20:42:21';2015;'01.06.2015';'June';'Tuesday';20;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
9588;'10.06.2015';'10.06.2015 13:19:56';2015;'01.06.2015';'June';'Wednesday';13;'The Calabrese Pizza';'M';'Supreme';16.25;2;32.5;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'Two'
9602;'10.06.2015';'10.06.2015 17:03:57';2015;'01.06.2015';'June';'Wednesday';17;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
9637;'11.06.2015';'11.06.2015 13:11:46';2015;'01.06.2015';'June';'Thursday';13;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
9675;'11.06.2015';'11.06.2015 18:42:40';2015;'01.06.2015';'June';'Thursday';18;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
9696;'12.06.2015';'12.06.2015 12:31:47';2015;'01.06.2015';'June';'Friday';12;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
9717;'12.06.2015';'12.06.2015 15:40:15';2015;'01.06.2015';'June';'Friday';15;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
9725;'12.06.2015';'12.06.2015 17:12:23';2015;'01.06.2015';'June';'Friday';17;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
9745;'12.06.2015';'12.06.2015 20:19:07';2015;'01.06.2015';'June';'Friday';20;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
9776;'13.06.2015';'13.06.2015 16:44:37';2015;'01.06.2015';'June';'Saturday';16;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
9845;'14.06.2015';'14.06.2015 18:02:35';2015;'01.06.2015';'June';'Sunday';18;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
9867;'15.06.2015';'15.06.2015 12:07:56';2015;'01.06.2015';'June';'Monday';12;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
9891;'15.06.2015';'15.06.2015 15:50:49';2015;'01.06.2015';'June';'Monday';15;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
9980;'16.06.2015';'16.06.2015 19:26:39';2015;'01.06.2015';'June';'Tuesday';19;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
10036;'17.06.2015';'17.06.2015 18:59:12';2015;'01.06.2015';'June';'Wednesday';18;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
10042;'17.06.2015';'17.06.2015 21:07:29';2015;'01.06.2015';'June';'Wednesday';21;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
10095;'18.06.2015';'18.06.2015 19:27:06';2015;'01.06.2015';'June';'Thursday';19;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
10116;'19.06.2015';'19.06.2015 13:28:04';2015;'01.06.2015';'June';'Friday';13;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
10229;'21.06.2015';'21.06.2015 13:11:19';2015;'01.06.2015';'June';'Sunday';13;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
10242;'21.06.2015';'21.06.2015 14:56:22';2015;'01.06.2015';'June';'Sunday';14;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
10250;'21.06.2015';'21.06.2015 17:19:05';2015;'01.06.2015';'June';'Sunday';17;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
10252;'21.06.2015';'21.06.2015 17:41:23';2015;'01.06.2015';'June';'Sunday';17;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
10289;'22.06.2015';'22.06.2015 13:27:18';2015;'01.06.2015';'June';'Monday';13;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
10320;'22.06.2015';'22.06.2015 20:05:29';2015;'01.06.2015';'June';'Monday';20;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
10360;'23.06.2015';'23.06.2015 16:32:20';2015;'01.06.2015';'June';'Tuesday';16;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
10371;'23.06.2015';'23.06.2015 18:46:08';2015;'01.06.2015';'June';'Tuesday';18;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
10436;'24.06.2015';'24.06.2015 19:35:59';2015;'01.06.2015';'June';'Wednesday';19;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
10518;'26.06.2015';'26.06.2015 12:46:24';2015;'01.06.2015';'June';'Friday';12;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
10614;'27.06.2015';'27.06.2015 18:18:41';2015;'01.06.2015';'June';'Saturday';18;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
10665;'28.06.2015';'28.06.2015 16:22:24';2015;'01.06.2015';'June';'Sunday';16;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
10675;'28.06.2015';'28.06.2015 18:23:02';2015;'01.06.2015';'June';'Sunday';18;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
10713;'29.06.2015';'29.06.2015 15:40:17';2015;'01.06.2015';'June';'Monday';15;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
10717;'29.06.2015';'29.06.2015 17:05:57';2015;'01.06.2015';'June';'Monday';17;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
10765;'30.06.2015';'30.06.2015 14:27:39';2015;'01.06.2015';'June';'Tuesday';14;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
10789;'30.06.2015';'30.06.2015 20:17:03';2015;'01.06.2015';'June';'Tuesday';20;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
10824;'01.07.2015';'01.07.2015 16:02:50';2015;'01.07.2015';'July';'Wednesday';16;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
10841;'01.07.2015';'01.07.2015 18:03:41';2015;'01.07.2015';'July';'Wednesday';18;'The Calabrese Pizza';'M';'Supreme';16.25;2;32.5;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'Two'
10911;'02.07.2015';'02.07.2015 17:37:47';2015;'01.07.2015';'July';'Thursday';17;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
10981;'03.07.2015';'03.07.2015 19:10:52';2015;'01.07.2015';'July';'Friday';19;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
11067;'04.07.2015';'04.07.2015 18:31:17';2015;'01.07.2015';'July';'Saturday';18;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
11077;'04.07.2015';'04.07.2015 19:01:23';2015;'01.07.2015';'July';'Saturday';19;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
11097;'04.07.2015';'04.07.2015 20:26:22';2015;'01.07.2015';'July';'Saturday';20;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
11134;'05.07.2015';'05.07.2015 14:20:04';2015;'01.07.2015';'July';'Sunday';14;'The Calabrese Pizza';'M';'Supreme';16.25;1;16.25;'вЂNduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic';'One'
